time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-11-06T13:17:32.310Z,19.1411667,-155.6671667,7.92,2.3,ml,36,89,0.08082,0.18,hv,hv70676111,2018-11-06T19:30:35.520Z,"13km NE of Hawaiian Ocean View, Hawaii",earthquake,0.31,1.06,0.107,24,reviewed,hv,hv
2018-11-06T13:01:32.830Z,38.7613333,-122.7046667,2.79,1.13,md,26,114,0.008027,0.06,nc,nc73107461,2018-11-08T20:45:04.173Z,"2km SW of Anderson Springs, CA",earthquake,0.36,0.58,0.225,5,reviewed,nc,nc
2018-11-06T12:50:54.120Z,37.2931667,-121.6743333,2.57,2.06,md,58,43,0.03413,0.06,nc,nc73107456,2018-11-08T03:45:04.195Z,"15km E of Seven Trees, CA",earthquake,0.09,0.2,0.19,61,reviewed,nc,nc
2018-11-06T12:49:53.597Z,62.2312,-151.3912,86.2,1.9,ml,,,,0.55,ak,ak20333341,2018-11-06T12:54:39.561Z,"67km W of Talkeetna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-11-06T12:38:05.430Z,19.1175,-66.1496,28,2.72,md,8,303,0.7446,0.11,pr,pr2018310004,2018-11-06T17:38:16.520Z,"72km N of San Juan, Puerto Rico",earthquake,0.75,6.76,0.23,5,reviewed,pr,pr
2018-11-06T12:02:19.720Z,36.6866667,-121.3133333,2.89,1.94,md,44,106,0.07566,0.05,nc,nc73107441,2018-11-07T00:26:02.668Z,"12km S of Tres Pinos, CA",earthquake,0.16,1.05,0.264,45,reviewed,nc,nc
2018-11-06T12:00:00.770Z,19.2025,-155.4628333,32.53,2.04,md,44,104,0.04685,0.09,hv,hv70676046,2018-11-06T19:42:27.380Z,"1km E of Pahala, Hawaii",earthquake,0.51,0.7,0.124,23,reviewed,hv,hv
2018-11-06T11:48:04.390Z,19.1655,-155.4723333,32.39,1.76,md,33,89,0.01393,0.09,hv,hv70676031,2018-11-06T19:52:05.750Z,"4km S of Pahala, Hawaii",earthquake,0.57,0.64,0.072,21,reviewed,hv,hv
2018-11-06T11:38:24.623Z,61.522,-149.9127,35,1,ml,,,,0.29,ak,ak20333332,2018-11-06T11:45:08.902Z,"2km E of Big Lake, Alaska",earthquake,,4.3,,,automatic,ak,ak
2018-11-06T11:32:43.983Z,38.5531,-118.4435,5,1.1,ml,9,87.94,0.144,0.0977,nn,nn00664452,2018-11-07T02:04:50.872Z,"16km ENE of Hawthorne, Nevada",earthquake,,15.3,0.17,3,reviewed,nn,nn
2018-11-06T11:19:28.520Z,-5.2137,146.332,163.21,5,mb,,51,3.314,0.85,us,us2000i7es,2018-11-06T11:38:55.040Z,"59km E of Madang, Papua New Guinea",earthquake,7.8,7.1,0.045,158,reviewed,us,us
2018-11-06T11:13:33.300Z,46.8606667,-112.4858333,13.44,0.95,ml,5,121,0.15,0.02,mb,mb80322269,2018-11-07T16:14:10.520Z,"18km SE of Lincoln, Montana",earthquake,0.36,1.38,0.138,2,reviewed,mb,mb
2018-11-06T11:03:07.071Z,61.7712,-140.0927,0,1.5,ml,,,,0.72,ak,ak20333287,2018-11-06T11:06:12.758Z,"179km NW of Haines Junction, Canada",earthquake,,1.1,,,automatic,ak,ak
2018-11-06T10:45:36.490Z,34.9891667,-118.4861667,1.75,1.11,ml,30,34,0.1187,0.16,ci,ci38351192,2018-11-06T19:19:55.010Z,"16km SSW of Tehachapi, CA",earthquake,0.17,0.43,0.213,20,reviewed,ci,ci
2018-11-06T10:33:16.780Z,60.0735,-141.9812,9.7,1.3,ml,,,,0.61,ak,ak20333284,2018-11-06T10:35:58.122Z,"25km E of Cape Yakataga, Alaska",earthquake,,1,,,automatic,ak,ak
2018-11-06T09:40:47.840Z,35.7658333,-118.0225,4.22,1.07,ml,24,114,0.1215,0.09,ci,ci37200228,2018-11-06T16:58:52.100Z,"22km SSW of Little Lake, CA",earthquake,0.16,0.47,0.191,18,reviewed,ci,ci
2018-11-06T09:40:42.630Z,36.1475,-118.0771667,2.43,1.15,ml,8,153,0.1824,0.12,ci,ci38351184,2018-11-06T17:06:08.909Z,"16km NW of Coso Junction, CA",earthquake,0.47,1.52,0.158,2,reviewed,ci,ci
2018-11-06T09:06:38.100Z,18.62,-66.7391,15,2.04,md,5,272,0.2738,0.43,pr,pr2018310003,2018-11-06T11:52:15.664Z,"16km N of Arecibo, Puerto Rico",earthquake,2.67,4.11,0.4,5,reviewed,pr,pr
2018-11-06T09:05:07.386Z,63.0066,-150.1787,73.4,1.4,ml,,,,0.9,ak,ak20333240,2018-11-06T09:09:35.556Z,"75km SW of Cantwell, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-11-06T09:00:29.430Z,38.6617,-118.8931,6.5,1.1,ml,17,77.49,0.422,0.1787,nn,nn00664445,2018-11-08T17:17:10.727Z,"27km WNW of Hawthorne, Nevada",earthquake,,7.1,0.16,9,reviewed,nn,nn
2018-11-06T08:31:01.020Z,-19.7185,-69.4267,86.22,4.7,mb,,60,0.219,0.77,us,us2000i7cy,2018-11-06T12:05:13.662Z,"93km NE of Iquique, Chile",earthquake,6.2,4.3,0.046,146,reviewed,us,us
2018-11-06T08:09:09.660Z,38.8076667,-122.8198333,1.35,1.37,md,31,52,0.007399,0.05,nc,nc73107426,2018-11-08T22:35:02.797Z,"6km WNW of The Geysers, CA",earthquake,0.14,0.26,0.28,10,reviewed,nc,nc
2018-11-06T08:04:11.943Z,62.2939,-149.2336,34.7,1.7,ml,,,,0.34,ak,ak20333204,2018-11-06T08:06:36.025Z,"35km ENE of Y, Alaska",earthquake,,3.7,,,automatic,ak,ak
2018-11-06T07:53:16.410Z,33.7811667,-116.1385,5.35,1.45,ml,44,71,0.07087,0.17,ci,ci38351144,2018-11-06T13:53:47.592Z,"10km NE of Indio, CA",earthquake,0.21,0.62,0.12,25,reviewed,ci,ci
2018-11-06T07:39:28.684Z,38.3485,-115.8008,0.6,1.7,ml,29,112.67,0.169,0.211,nn,nn00664437,2018-11-07T02:04:40.674Z,"52km SSW of Currant, Nevada",earthquake,,1.5,0.2,15,reviewed,nn,nn
2018-11-06T07:37:23.541Z,61.7472,-148.1986,15.6,1.2,ml,,,,0.36,ak,ak20333202,2018-11-06T07:39:51.931Z,"34km E of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-11-06T07:33:55.072Z,60.4885,-147.17,12.3,1.5,ml,,,,0.51,ak,ak20333203,2018-11-06T07:39:52.153Z,"77km W of Cordova, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-11-06T07:24:20.884Z,61.7287,-148.4215,8.4,1.1,ml,,,,0.72,ak,ak20333199,2018-11-06T07:28:10.018Z,"23km ESE of Sutton-Alpine, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-11-06T07:16:19.790Z,32.9573333,-115.904,8.34,1.06,ml,26,71,0.06706,0.18,ci,ci38351120,2018-11-06T16:47:03.684Z,"26km NNE of Ocotillo, CA",earthquake,0.3,0.84,0.19,8,reviewed,ci,ci
2018-11-06T07:15:06.362Z,61.0601,-151.0421,15.8,1.3,ml,,,,0.22,ak,ak20333195,2018-11-06T07:18:28.455Z,"43km NNE of Nikiski, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-11-06T07:12:05.890Z,37.191,-119.7335,20.09,1.87,md,7,116,0.1997,0.08,nc,nc73107401,2018-11-06T18:49:02.943Z,"4km E of Yosemite Lakes, CA",earthquake,0.28,0.47,0.062,5,reviewed,nc,nc
2018-11-06T07:05:29.005Z,69.5427,-144.8672,0,2.5,ml,,,,0.85,ak,ak20333192,2018-11-06T07:18:28.235Z,"81km SW of Kaktovik, Alaska",earthquake,,1.3,,,automatic,ak,ak
2018-11-06T07:02:16.740Z,34.2083333,-116.8435,3.88,1.35,ml,39,43,0.08363,0.2,ci,ci38351104,2018-11-06T13:59:19.530Z,"6km S of Big Bear City, CA",earthquake,0.28,0.85,0.146,27,reviewed,ci,ci
2018-11-06T06:55:23.322Z,40.3268,-119.6852,3.8,2.8,ml,16,77.52,0.397,0.1466,nn,nn00664430,2018-11-07T02:04:35.833Z,"38km SW of Gerlach-Empire, Nevada",earthquake,,2.9,0.15,7,reviewed,nn,nn
2018-11-06T06:46:21.690Z,36.1506667,-118.0695,0.36,1.71,ml,19,109,0.1769,0.17,ci,ci38351088,2018-11-06T13:59:48.634Z,"16km SSW of Olancha, CA",earthquake,0.29,0.61,0.257,25,reviewed,ci,ci
2018-11-06T06:38:26.000Z,38.8058319,-122.7914963,1.37,1.18,md,20,58,0.01124,0.04,nc,nc73107391,2018-11-06T09:48:03.216Z,"4km NW of The Geysers, CA",earthquake,0.2,0.42,0.22,4,automatic,nc,nc
2018-11-06T06:35:51.550Z,36.1476667,-118.0665,0.59,3.48,ml,32,76,0.1739,0.17,ci,ci38351080,2018-11-07T06:37:13.030Z,"16km NW of Coso Junction, CA",earthquake,0.18,0.5,0.14,302,reviewed,ci,ci
2018-11-06T06:18:11.091Z,40.3057,-119.7104,4,2.1,ml,16,159.26,0.372,0.2279,nn,nn00664406,2018-11-07T02:04:31.879Z,"41km SW of Gerlach-Empire, Nevada",earthquake,,7.3,0.24,8,reviewed,nn,nn
2018-11-06T06:14:28.750Z,38.8236667,-122.8048333,2.5,1.42,md,36,48,0.004103,0.05,nc,nc73107366,2018-11-08T22:07:02.632Z,"7km NW of The Geysers, CA",earthquake,0.18,0.31,0.21,9,reviewed,nc,nc
2018-11-06T06:13:59.469Z,61.9641,-150.2919,30.9,1.4,ml,,,,0.62,ak,ak20333180,2018-11-06T06:19:39.071Z,"27km NNW of Willow, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-11-06T06:12:19.120Z,40.3798333,-120.7548333,-0.16,2.01,md,18,91,0.1946,0.12,nc,nc73107361,2018-11-07T02:04:29.242Z,"10km WSW of Susanville, CA",earthquake,0.42,4.45,0.067,14,reviewed,nc,nc
2018-11-06T05:43:44.000Z,32.9076,90.3416,10,4.7,mb,,88,3.264,1.19,us,us2000i7bi,2018-11-06T06:50:19.040Z,"136km NNE of Pubu, China",earthquake,9.8,1.9,0.064,74,reviewed,us,us
2018-11-06T05:41:00.690Z,29.2926,130.5364,35,4.8,mb,,115,3.16,0.76,us,us2000i7bj,2018-11-06T06:05:40.040Z,"145km NE of Naze, Japan",earthquake,8.5,2,0.055,101,reviewed,us,us
2018-11-06T05:32:18.500Z,37.834,-121.9783333,7.1,1.19,md,22,85,0.02314,0.09,nc,nc73107341,2018-11-07T01:22:03.249Z,"2km W of Diablo, CA",earthquake,0.24,0.3,0.21,14,reviewed,nc,nc
2018-11-06T05:17:27.190Z,40.3746667,-120.7981667,1.71,1.74,md,13,117,0.3368,0.15,nc,nc73107331,2018-11-07T02:04:26.991Z,"14km WSW of Susanville, CA",earthquake,0.86,31.61,0.088,10,reviewed,nc,nc
2018-11-06T05:13:44.520Z,34.0275,-117.2303333,13.24,1.1,ml,44,41,0.0891,0.13,ci,ci38351056,2018-11-06T16:55:22.730Z,"4km SE of Loma Linda, CA",earthquake,0.2,0.4,0.213,22,reviewed,ci,ci
2018-11-06T05:12:46.850Z,32.9551667,-115.8981667,10.06,1.18,ml,32,40,0.08325,0.21,ci,ci38351048,2018-11-06T17:08:10.692Z,"26km NNE of Ocotillo, CA",earthquake,0.24,0.63,0.174,18,reviewed,ci,ci
2018-11-06T05:01:02.100Z,15.5704,-94.5917,10,4.3,mb,,180,2.465,1.05,us,us2000i7b4,2018-11-06T06:37:16.040Z,"73km S of San Francisco del Mar, Mexico",earthquake,8.3,2,0.071,56,reviewed,us,us
2018-11-06T04:58:03.000Z,40.3653333,-120.7315,0.65,1.96,md,16,130,0.3009,0.2,nc,nc73107316,2018-11-06T17:15:05.180Z,"9km SW of Susanville, CA",earthquake,0.89,7.11,0.143,10,reviewed,nc,nc
2018-11-06T04:53:21.311Z,40.3738,-120.7566,0,1.1,ml,8,164.83,0.344,0.2026,nn,nn00664497,2018-11-07T02:05:15.314Z,"9km WSW of Susanville, California",earthquake,,2.6,0.02,2,reviewed,nn,nn
2018-11-06T04:53:01.825Z,61.402,-151.8279,108.9,3,ml,,,,0.59,ak,ak20333130,2018-11-07T23:36:55.040Z,"84km NNW of Nikiski, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-11-06T04:51:47.730Z,35.483,-120.7755,4.81,1.07,md,20,63,0.08483,0.05,nc,nc73107376,2018-11-08T03:03:25.887Z,"10km W of Atascadero, CA",earthquake,0.17,0.53,0.157,13,reviewed,nc,nc
2018-11-06T04:22:28.290Z,35.0343333,-118.4583333,8.79,1.14,ml,21,64,0.1053,0.18,ci,ci38351008,2018-11-06T14:19:36.749Z,"11km S of Tehachapi, CA",earthquake,0.31,1.5,0.204,26,reviewed,ci,ci
2018-11-06T04:19:54.520Z,40.3806667,-120.7603333,-1.21,2.51,md,30,90,0.1974,0.17,nc,nc73107306,2018-11-07T03:45:03.696Z,"10km WSW of Susanville, CA",earthquake,0.45,4.24,0.066,32,reviewed,nc,nc
2018-11-06T04:14:43.070Z,28.1762,57.0428,10,4.3,mb,,110,3.304,0.48,us,us2000i7an,2018-11-06T04:33:43.040Z,"114km N of Minab, Iran",earthquake,4.7,2,0.118,20,reviewed,us,us
2018-11-06T04:11:29.120Z,56.353,-147.4937,16.3,2.8,ml,,197,3.127,0.63,us,us2000i7m3,2018-11-08T00:12:24.040Z,"Gulf of Alaska",earthquake,6.7,7.3,,,reviewed,us,ak
2018-11-06T04:11:23.370Z,33.5026667,-116.7996667,2.87,1.8,ml,67,28,0.009695,0.2,ci,ci38350984,2018-11-06T14:20:07.751Z,"9km NE of Aguanga, CA",earthquake,0.18,0.56,0.157,26,reviewed,ci,ci
2018-11-06T04:10:25.464Z,59.8865,-140.8992,6,1.7,ml,,,,0.79,ak,ak20333088,2018-11-06T04:17:18.807Z,"76km WNW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-11-06T04:08:23.956Z,61.2915,-147.3968,19.1,1.5,ml,,,,0.94,ak,ak20333086,2018-11-06T04:13:57.649Z,"59km WNW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-11-06T04:02:41.510Z,19.4021664,-155.2788391,0.08,1.91,ml,22,46,0.008354,0.15,hv,hv70675611,2018-11-06T04:08:22.260Z,"5km SW of Volcano, Hawaii",earthquake,0.16,0.18,0.23,14,automatic,hv,hv
2018-11-06T04:02:08.136Z,57.9594,-152.9889,61.4,2,ml,,,,0.71,ak,ak20333084,2018-11-06T04:07:25.872Z,"31km NW of Kodiak Station, Alaska",earthquake,,1.2,,,automatic,ak,ak
2018-11-06T03:57:52.530Z,31.1658,-103.2905,3.25,2.2,ml,,55,0.246,0.52,us,us2000i7ac,2018-11-06T04:19:47.040Z,"34km SE of Pecos, Texas",earthquake,1.3,4.4,0.081,20,reviewed,us,us
2018-11-06T03:48:38.327Z,63.0657,-148.467,6.9,1.7,ml,,,,0.88,ak,ak20333081,2018-11-06T03:52:03.347Z,"43km SE of Cantwell, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-11-06T03:40:32.930Z,35.9945,-117.6931667,2.58,1.41,ml,19,60,0.05803,0.1,ci,ci38350968,2018-11-06T14:20:30.466Z,"20km ENE of Little Lake, CA",earthquake,0.18,0.21,0.193,20,reviewed,ci,ci
2018-11-06T03:27:50.270Z,18.9793,-64.904,39,2.96,md,4,343,1.2624,0.31,pr,pr2018310002,2018-11-06T09:31:22.437Z,"69km NNW of Road Town, British Virgin Islands",earthquake,5.97,23.02,0.29,3,reviewed,pr,pr
2018-11-06T03:18:42.550Z,-2.9371,119.5135,25.21,4.4,mb,,112,2.076,0.95,us,us2000i7a7,2018-11-06T03:33:35.040Z,"15km E of Mamasa, Indonesia",earthquake,6.9,5.1,0.149,13,reviewed,us,us
2018-11-06T03:12:32.330Z,33.4845,-116.7961667,3.56,1.71,ml,72,27,0.02802,0.19,ci,ci38350912,2018-11-06T19:37:12.890Z,"8km NE of Aguanga, CA",earthquake,0.14,0.38,0.108,25,reviewed,ci,ci
2018-11-06T03:07:50.234Z,64.8587,-148.6955,4.5,1.8,ml,,,,0.68,ak,ak20333051,2018-11-06T03:12:17.519Z,"32km W of Ester, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-11-06T02:42:41.610Z,38.8291664,-122.7908325,1.87,1.76,md,20,69,0.009237,0.04,nc,nc73107281,2018-11-06T05:08:02.947Z,"6km W of Cobb, CA",earthquake,0.27,0.44,0.08,5,automatic,nc,nc
2018-11-06T02:25:45.140Z,48.3598333333333,-122.855333333333,24.28,1.73,ml,16,69,,0.19,uw,uw61502606,2018-11-06T17:45:56.889Z,"13km W of Ault Field, Washington",earthquake,0.58,1.04,0.0913926646766119,7,reviewed,uw,uw
2018-11-06T02:09:49.190Z,3.4854,125.4114,10,5.3,mb,,82,3.329,0.83,us,us2000i79k,2018-11-06T22:58:32.040Z,"212km S of Sarangani, Philippines",earthquake,6.8,1.9,0.075,60,reviewed,us,us
2018-11-06T02:03:11.295Z,63.1187,-151.4792,0,1.3,ml,,,,0.36,ak,ak20333017,2018-11-06T02:10:18.206Z,"112km NW of Talkeetna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-11-06T01:28:03.790Z,18.506,-67.5253,7,2.14,md,3,184,0.4159,0.08,pr,pr2018310001,2018-11-06T03:12:27.995Z,"34km WNW of Rincon, Puerto Rico",earthquake,0.62,1.09,0.39,2,reviewed,pr,pr
2018-11-06T01:17:20.100Z,42.5172,43.6048,10,4.9,mb,,34,1.586,0.97,us,us2000i79c,2018-11-06T23:57:05.377Z,"15km ESE of Oni, Georgia",earthquake,6,0.8,0.062,82,reviewed,us,us
2018-11-06T01:07:19.755Z,60.6151,-152.5748,107.7,1.4,ml,,,,0.44,ak,ak20332992,2018-11-06T01:13:09.716Z,"17km NNE of Redoubt Volcano, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-11-06T01:05:01.450Z,45.8441667,-111.3511667,4.15,1.53,ml,16,89,0.315,0.27,mb,mb80322224,2018-11-07T16:20:16.790Z,"2km SW of Manhattan, Montana",earthquake,0.58,10.93,0.063,6,reviewed,mb,mb
2018-11-06T01:00:13.670Z,-8.4712,116.5212,10,4.6,mb,,51,2.343,0.57,us,us2000i79h,2018-11-06T05:06:07.707Z,"4km WNW of Montongkemong, Indonesia",earthquake,8.5,1.8,0.164,11,reviewed,us,us
2018-11-06T00:51:10.200Z,18.0596,-67.8871,185,3.17,md,8,219,0.6714,0.29,pr,pr2018310000,2018-11-06T03:12:17.626Z,"73km WSW of Stella, Puerto Rico",earthquake,4.97,1.84,0.35,6,reviewed,pr,pr
2018-11-06T00:50:05.954Z,63.9829,-148.8313,8.2,1.6,ml,,,,0.57,ak,ak20332983,2018-11-06T00:54:36.593Z,"15km NNE of Healy, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-11-06T00:48:42.520Z,36.0418333,-120.6166667,-0.73,1.39,md,32,85,0.03162,0.12,nc,nc73107276,2018-11-08T04:20:03.874Z,"23km NW of Parkfield, CA",earthquake,0.51,1.89,0.305,11,reviewed,nc,nc
2018-11-06T00:29:59.390Z,33.0331667,-116.5721667,15.55,0.99,ml,45,52,0.05223,0.19,ci,ci38350856,2018-11-06T19:21:23.346Z,"6km SSE of Julian, CA",earthquake,0.22,0.4,0.153,17,reviewed,ci,ci
2018-11-06T00:25:20.660Z,19.8486667,-155.534,24.23,2.23,ml,34,101,0.0909,0.12,hv,hv70675416,2018-11-06T01:00:37.810Z,"24km SE of Waimea, Hawaii",earthquake,0.4,0.83,0.193,15,reviewed,hv,hv
2018-11-06T00:07:06.026Z,64.9909,-147.2685,4.8,1.3,ml,,,,0.62,ak,ak20332965,2018-11-06T00:11:59.674Z,"24km NNE of Badger, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-11-05T23:45:52.820Z,40.2185,-121.5496667,1.15,1.58,md,12,135,0.07478,0.06,nc,nc73107271,2018-11-06T16:50:04.046Z,"15km S of Mineral, CA",earthquake,0.35,31.61,0.109,13,reviewed,nc,nc
2018-11-05T23:42:39.525Z,60.0957,-141.5105,0,1.6,ml,,,,1.31,ak,ak20332962,2018-11-05T23:45:35.552Z,"51km E of Cape Yakataga, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-11-05T22:36:45.339Z,62.3698,-151.2975,78.6,1.6,ml,,,,0.55,ak,ak20332949,2018-11-05T22:40:16.820Z,"61km W of Talkeetna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-11-05T22:35:10.228Z,62.4891,-151.609,95.6,1.8,ml,,,,0.48,ak,ak20332947,2018-11-05T22:38:36.376Z,"79km WNW of Talkeetna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-11-05T22:33:24.936Z,38.3857,-118.9045,8.5,1.5,ml,16,66.68,0.13,0.1669,nn,nn00664363,2018-11-06T02:05:38.198Z,"28km WSW of Hawthorne, Nevada",earthquake,,2,0.33,7,reviewed,nn,nn
2018-11-05T22:29:03.292Z,61.8528,-157.6758,14.6,1.4,ml,,,,0.51,ak,ak20332943,2018-11-05T22:33:25.468Z,"116km ESE of Holy Cross, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-11-05T22:24:52.477Z,64.2776,-148.5497,5.9,1.2,ml,,,,0.63,ak,ak20332941,2018-11-05T22:29:34.530Z,"43km SE of North Nenana, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-11-05T22:22:31.860Z,39.2651,-114.9805,0.6,1.9,ml,8,76.57,0.254,0.4983,nn,nn00664352,2018-11-06T02:05:35.503Z,"8km WNW of Ely, Nevada",explosion,,7.3,0.04,2,reviewed,nn,nn
2018-11-05T22:20:47.752Z,60.426,-140.3282,1,1.8,ml,,,,0.83,ak,ak20332938,2018-11-05T22:25:13.520Z,"103km NNW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-11-05T22:16:21.217Z,63.6151,-149.6107,0,1.3,ml,,,,0.46,ak,ak20332936,2018-11-05T22:21:22.507Z,"41km SW of Healy, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-11-05T22:08:29.020Z,36.9603333,-97.8413333,7.1,1.61,ml,9,143,0.09753,0.03,ismpkansas,ismpkansas70252963,2018-11-07T01:48:02.920Z,"19km NNW of Medford, Oklahoma",earthquake,0.25,0.53,0.128,9,reviewed,ismp,ismp
2018-11-05T22:06:37.892Z,60.1932,-151.5671,50.1,1.5,ml,,,,0.44,ak,ak20332930,2018-11-05T22:15:01.269Z,"24km SW of Cohoe, Alaska",earthquake,,1.2,,,automatic,ak,ak
2018-11-05T21:41:00.420Z,18.6556,-64.2905,45,3.33,md,5,346,1.6407,0.23,pr,pr2018309006,2018-11-06T01:10:56.040Z,"40km ENE of Road Town, British Virgin Islands",earthquake,4.86,14.3,0.04,5,reviewed,pr,pr
2018-11-05T21:40:34.720Z,34.0798333,-117.2071667,2.88,1.1,ml,48,81,0.04249,0.18,ci,ci38350760,2018-11-06T18:12:06.005Z,"4km NW of Redlands, CA",earthquake,0.18,0.28,0.128,28,reviewed,ci,ci
2018-11-05T21:23:43.860Z,36.0196667,-117.7748333,1.6,1.14,ml,22,64,0.00953,0.12,ci,ci38350736,2018-11-06T18:02:45.520Z,"15km NE of Little Lake, CA",earthquake,0.14,0.13,0.259,11,reviewed,ci,ci
2018-11-05T21:15:45.843Z,62.2257,-151.1544,84.4,1.5,ml,,,,0.44,ak,ak20332921,2018-11-05T21:18:32.306Z,"55km W of Talkeetna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-11-05T21:05:11.280Z,-38.3106,-93.6487,10,4.9,mb,,72,15.887,0.55,us,us2000i76e,2018-11-05T23:05:27.040Z,"West Chile Rise",earthquake,10.7,1.9,0.042,173,reviewed,us,us
2018-11-05T21:02:21.560Z,19.4063339,-155.281662,0.33,1.86,md,10,99,0.0115,0.11,hv,hv70675251,2018-11-05T21:05:40.310Z,"5km WSW of Volcano, Hawaii",earthquake,0.2,0.2,0.15,5,automatic,hv,hv
2018-11-05T21:01:27.977Z,62.7236,-148.3193,11.2,1.4,ml,,,,0.9,ak,ak20332918,2018-11-05T21:05:50.359Z,"81km SSE of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-11-05T20:48:26.782Z,61.8425,-157.732,3.2,1.5,ml,,,,1.01,ak,ak20332913,2018-11-05T20:54:58.510Z,"113km ESE of Holy Cross, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-11-05T20:32:09.500Z,34.7109,46.1835,10,4.2,mb,,162,0.555,1.09,us,us2000i75n,2018-11-06T00:25:23.040Z,"31km WSW of Javanrud, Iran",earthquake,6.8,2,0.1,28,reviewed,us,us
2018-11-05T20:28:08.996Z,59.5108,-137.1952,0,2.5,ml,,,,1.08,ak,ak20332904,2018-11-05T20:33:25.033Z,"104km WNW of Haines, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-11-05T20:25:35.670Z,49.2821,-129.3748,10,4.3,mb,,165,1.578,1.35,us,us2000i755,2018-11-06T13:43:02.170Z,"210km SW of Port Hardy, Canada",earthquake,7.8,2,0.04,180,reviewed,us,us
2018-11-05T20:25:21.520Z,36.0196667,-117.7765,1.78,1.73,ml,30,45,0.01066,0.12,ci,ci38350696,2018-11-06T17:56:05.215Z,"15km NE of Little Lake, CA",earthquake,0.11,0.14,0.158,29,reviewed,ci,ci
2018-11-05T20:18:05.228Z,59.8207,-136.7619,3.7,1.6,ml,,,,0.84,ak,ak20332903,2018-11-05T20:21:13.247Z,"91km WNW of Skagway, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-11-05T20:14:48.285Z,39.3871,-119.8669,3.8,1.3,ml,25,45.93,0.079,0.1371,nn,nn00664323,2018-11-07T00:37:12.446Z,"14km SSE of Mogul, Nevada",earthquake,,1.2,0.22,9,reviewed,nn,nn
2018-11-05T19:56:17.000Z,34.9903333,-118.19,-0.8,1.47,ml,12,100,0.1157,0.19,ci,ci38350664,2018-11-05T21:52:29.957Z,"7km SSW of Mojave, CA",quarry blast,0.42,31.61,0.13,14,reviewed,ci,ci
2018-11-05T19:54:26.220Z,-49.6364,163.8276,10,4.5,mb,,131,3.967,0.85,us,us2000i74i,2018-11-05T23:46:21.040Z,"203km NW of Auckland Island, New Zealand",earthquake,12.2,1.9,0.163,11,reviewed,us,us
2018-11-05T19:52:07.280Z,33.9878333,-116.9316667,7.03,1.54,ml,74,44,0.07775,0.15,ci,ci38350648,2018-11-06T17:44:14.190Z,"8km NNE of Beaumont, CA",earthquake,0.11,0.7,0.163,56,reviewed,ci,ci
2018-11-05T19:48:36.020Z,19.9181,95.4792,10,4.5,mb,,162,1.686,0.62,us,us2000i74f,2018-11-06T10:21:09.471Z,"13km SW of Taungdwingyi, Burma",earthquake,4.5,1.8,0.272,4,reviewed,us,us
2018-11-05T19:41:44.360Z,37.3201667,-122.1008333,-0.25,1.33,md,7,113,0.01519,0.04,nc,nc73107201,2018-11-08T02:10:18.656Z,"4km S of Loyola, CA",quarry blast,1.08,31.61,0.311,5,reviewed,nc,nc
2018-11-05T19:39:38.560Z,13.0555,-90.3506,35,4.4,mb,,157,1.257,1.16,us,us2000i74a,2018-11-05T23:06:28.040Z,"82km SW of Acajutla, El Salvador",earthquake,8,2,0.074,53,reviewed,us,us
2018-11-05T19:29:22.350Z,33.0425,-116.4411667,6.75,0.96,ml,45,65,0.03479,0.19,ci,ci38350608,2018-11-06T17:32:30.754Z,"16km ESE of Julian, CA",earthquake,0.22,0.53,0.141,15,reviewed,ci,ci
